variavel;dominio;distinct;nchar_min;nchar_max;null;ano;mud_dom;mud_nchar
CODBAIOCOR;;32;3;8;FALSE;2015;FALSE;FALSE
CODBAIOCOR;0.0, 1.0, 111.0, 115154.0, 2.0, 20078.0, 20079.0, 22.0, 22223.0, 2255.0, 2707.0, 27219.0, 3.0, 30287.0, 363969.0, 4.0, 45454.0, 45555.0, 5.0, 55566.0, 5558.0, 575200.0, 6.0, 7.0, 78.0, 8.0, 888888.0, 9.0, NA;28;3;8;FALSE;2016;FALSE;FALSE
CODBAIOCOR;0.0, 1.0, 2.0, 20078.0, 20079.0, 22.0, 22223.0, 2701.0, 2703.0, 27219.0, 3.0, 363969.0, 4.0, 400289.0, 45555.0, 5.0, 575200.0, 6.0, 7.0, 78.0, 8.0, 9.0, NA;22;3;8;FALSE;2017;FALSE;FALSE
CODBAIOCOR;0.0, 1.0, 10.0, 1234.0, 16.0, 2.0, 20.0, 20079.0, 22.0, 2701.0, 2703.0, 27219.0, 3.0, 33.0, 4.0, 400289.0, 5.0, 579700.0, 6.0, 7.0, 8.0, 888888.0, 888899.0, 9.0, 999999.0, NA;25;3;8;FALSE;2018;FALSE;FALSE
CODBAIRES;0.0, 1.0, 2.0, 27020.0, 2719.0, 27191.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, NA;13;3;7;FALSE;2006;FALSE;FALSE
CODBAIRES;0.0, 1.0, 121.0, 1212.0, 124.0, 2.0, 212125.0, 222222.0, 27191.0, 3.0, 33356.0, 4.0, 5.0, 544.0, 545454.0, 6.0, 7.0, 8.0, 8787.0, 9.0, 9877.0, 999999.0, NA;22;3;8;FALSE;2007;FALSE;FALSE
CODBAIRES;0.0, 1.0, 14.0, 2.0, 212125.0, 222222.0, 22223.0, 27191.0, 3.0, 4.0, 444444.0, 444455.0, 45454.0, 45457.0, 45555.0, 5.0, 54444.0, 554455.0, 555441.0, 6.0, 7.0, 8.0, 88258.0, 88777.0, 9.0, 999999.0, NA;26;3;8;FALSE;2008;FALSE;FALSE
CODBAIRES;;31;3;8;FALSE;2009;FALSE;FALSE
CODBAIRES;;42;3;8;FALSE;2010;FALSE;FALSE
CODBAIRES;;40;3;8;FALSE;2011;FALSE;FALSE
CODBAIRES;;36;3;8;FALSE;2012;FALSE;FALSE
CODBAIRES;;40;3;8;FALSE;2013;FALSE;FALSE
CODBAIRES;;41;3;8;FALSE;2014;FALSE;FALSE
CODBAIRES;;43;3;8;FALSE;2015;FALSE;FALSE
CODBAIRES;;35;3;8;FALSE;2016;FALSE;FALSE
CODBAIRES;;34;3;8;FALSE;2017;FALSE;FALSE
CODBAIRES;0.0, 1.0, 1234.0, 16.0, 2.0, 20079.0, 22.0, 25.0, 2525.0, 2701.0, 2703.0, 2705.0, 27219.0, 3.0, 33.0, 4.0, 400289.0, 5.0, 579700.0, 6.0, 7.0, 8.0, 888888.0, 9.0, 999999.0, NA;25;3;8;FALSE;2018;FALSE;FALSE
CODCART;;65;4;7;FALSE;2006;FALSE;FALSE
CODCART;;54;4;7;FALSE;2007;FALSE;FALSE
CODCART;;55;4;7;FALSE;2008;FALSE;FALSE
CODCART;;49;4;7;FALSE;2009;FALSE;FALSE
CODCART;;40;4;7;FALSE;2010;FALSE;FALSE
CODCART;12744.0, 1327.0, 1449.0, 2044.0, 2095.0, 2560.0, 2561.0, 2706.0, 2725.0, 2887.0, 2935.0, 3223.0, 335.0, 4494.0, 4526.0, 4575.0, 4795.0, 5065.0, 5528.0, 6327.0, 636.0, 6437.0, 6893.0, 6894.0, 7135.0, 93.0, 94.0, NA;27;4;7;FALSE;2011;FALSE;FALSE
CODCART;12744.0, 1327.0, 1854.0, 2044.0, 2725.0, 2887.0, 3223.0, 335.0, 3692.0, 4494.0, 4526.0, 4795.0, 5528.0, 6048.0, 6327.0, 643.0, 6893.0, 6894.0, NA;18;5;7;FALSE;2012;FALSE;FALSE
CODCART;12744.0, 1327.0, 2044.0, 2725.0, 2887.0, 335.0, 3692.0, 4011.0, 4494.0, 4526.0, 4575.0, 5528.0, 594.0, 6048.0, 6327.0, 636.0, 7135.0, NA;17;5;7;FALSE;2013;FALSE;FALSE
CODCART;12744.0, 1327.0, 2044.0, 2725.0, 2887.0, 3692.0, 4011.0, 4494.0, 4526.0, 4795.0, 5528.0, 594.0, 6327.0, 636.0, 7031.0, NA;15;5;7;FALSE;2014;FALSE;FALSE
CODCART;1269.0, 12744.0, 1327.0, 2044.0, 2887.0, 3692.0, 4494.0, 4526.0, 4795.0, 5528.0, 6327.0, 7031.0, NA;12;6;7;FALSE;2015;FALSE;FALSE
CODCART;2044.0, 2887.0, 3692.0, 4494.0, 4526.0, 4795.0, 5528.0, 5787.0, 6327.0, 643.0, 7031.0, 857.0, NA;12;5;6;FALSE;2016;FALSE;FALSE
CODCART;12744.0, 1327.0, 2044.0, 3692.0, 4494.0, 4526.0, 5528.0, 6327.0, 7031.0, NA;9;6;7;FALSE;2017;FALSE;FALSE
CODCART;4494.0, 5528.0, NA;2;6;6;FALSE;2018;FALSE;FALSE
CODDISOCOR;NA;0;;;TRUE;2006;FALSE;FALSE
CODDISOCOR;NA;0;;;TRUE;2007;FALSE;FALSE
CODDISOCOR;NA;0;;;TRUE;2008;FALSE;FALSE
CODDISOCOR;NA;0;;;TRUE;2009;FALSE;FALSE
CODDISOCOR;NA;0;;;TRUE;2010;FALSE;FALSE
CODDISOCOR;NA;0;;;TRUE;2011;FALSE;FALSE
CODDISOCOR;NA;0;;;TRUE;2012;FALSE;FALSE
CODDISOCOR;NA;0;;;TRUE;2013;FALSE;FALSE
CODDISOCOR;NA;0;;;TRUE;2014;FALSE;FALSE
CODDISOCOR;NA;0;;;TRUE;2015;FALSE;FALSE
CODDISOCOR;NA;0;;;TRUE;2016;FALSE;FALSE
CODDISOCOR;NA;0;;;TRUE;2017;FALSE;FALSE
CODDISOCOR;NA;0;;;TRUE;2018;FALSE;FALSE
CODDISRES;NA;0;;;TRUE;2006;FALSE;FALSE
CODDISRES;NA;0;;;TRUE;2007;FALSE;FALSE
CODDISRES;NA;0;;;TRUE;2008;FALSE;FALSE
CODDISRES;NA;0;;;TRUE;2009;FALSE;FALSE
CODDISRES;NA;0;;;TRUE;2010;FALSE;FALSE
CODDISRES;NA;0;;;TRUE;2011;FALSE;FALSE
CODDISRES;NA;0;;;TRUE;2012;FALSE;FALSE
CODDISRES;NA;0;;;TRUE;2013;FALSE;FALSE
CODDISRES;NA;0;;;TRUE;2014;FALSE;FALSE
CODDISRES;NA;0;;;TRUE;2015;FALSE;FALSE
CODDISRES;NA;0;;;TRUE;2016;FALSE;FALSE
CODDISRES;NA;0;;;TRUE;2017;FALSE;FALSE
CODDISRES;NA;0;;;TRUE;2018;FALSE;FALSE
CODENDACID;NA;0;;;TRUE;2006;FALSE;FALSE
CODENDACID;NA;0;;;TRUE;2007;FALSE;FALSE
CODENDACID;NA;0;;;TRUE;2008;FALSE;FALSE
CODENDACID;NA;0;;;TRUE;2009;FALSE;FALSE
CODENDACID;NA;0;;;TRUE;2010;FALSE;FALSE
CODENDACID;NA;0;;;TRUE;2011;FALSE;FALSE
CODENDACID;NA;0;;;TRUE;2012;FALSE;FALSE
CODENDACID;NA;0;;;TRUE;2013;FALSE;FALSE
CODENDACID;NA;0;;;TRUE;2014;FALSE;FALSE
CODENDACID;NA;0;;;TRUE;2015;FALSE;FALSE
CODENDACID;NA;0;;;TRUE;2016;FALSE;FALSE
CODENDACID;NA;0;;;TRUE;2017;FALSE;FALSE
CODENDACID;NA;0;;;TRUE;2018;FALSE;FALSE
CODENDOCOR;NA;0;;;TRUE;2006;FALSE;FALSE
CODENDOCOR;NA;0;;;TRUE;2007;FALSE;FALSE
CODENDOCOR;NA;0;;;TRUE;2008;FALSE;FALSE
CODENDOCOR;NA;0;;;TRUE;2009;FALSE;FALSE
CODENDOCOR;NA;0;;;TRUE;2010;FALSE;FALSE
CODENDOCOR;NA;0;;;TRUE;2011;FALSE;FALSE
CODENDOCOR;NA;0;;;TRUE;2012;FALSE;FALSE
CODENDOCOR;NA;0;;;TRUE;2013;FALSE;FALSE
CODENDOCOR;NA;0;;;TRUE;2014;FALSE;FALSE
CODENDOCOR;NA;0;;;TRUE;2015;FALSE;FALSE
CODENDOCOR;NA;0;;;TRUE;2016;FALSE;FALSE
CODENDOCOR;NA;0;;;TRUE;2017;FALSE;FALSE
CODENDOCOR;NA;0;;;TRUE;2018;FALSE;FALSE
CODENDRES;NA;0;;;TRUE;2006;FALSE;FALSE
CODENDRES;NA;0;;;TRUE;2007;FALSE;FALSE
CODENDRES;NA;0;;;TRUE;2008;FALSE;FALSE
CODENDRES;NA;0;;;TRUE;2009;FALSE;FALSE
CODENDRES;NA;0;;;TRUE;2010;FALSE;FALSE
CODENDRES;NA;0;;;TRUE;2011;FALSE;FALSE
CODENDRES;NA;0;;;TRUE;2012;FALSE;FALSE
CODENDRES;NA;0;;;TRUE;2013;FALSE;FALSE
CODENDRES;NA;0;;;TRUE;2014;FALSE;FALSE
CODENDRES;NA;0;;;TRUE;2015;FALSE;FALSE
CODENDRES;NA;0;;;TRUE;2016;FALSE;FALSE
CODENDRES;NA;0;;;TRUE;2017;FALSE;FALSE
CODENDRES;NA;0;;;TRUE;2018;FALSE;FALSE
CODESTAB;;111;5;9;FALSE;2006;FALSE;FALSE
CODESTAB;;113;5;9;FALSE;2007;FALSE;FALSE
CODESTAB;;118;5;9;FALSE;2008;FALSE;FALSE
CODESTAB;;118;5;9;FALSE;2009;FALSE;FALSE
CODESTAB;;124;5;9;FALSE;2010;FALSE;FALSE
CODESTAB;;122;5;9;FALSE;2011;FALSE;FALSE
CODESTAB;;130;5;9;FALSE;2012;FALSE;FALSE
CODESTAB;;140;5;9;FALSE;2013;FALSE;FALSE
CODESTAB;;137;9;9;FALSE;2014;FALSE;FALSE
CODESTAB;;143;9;9;FALSE;2015;FALSE;FALSE
CODESTAB;;144;9;9;FALSE;2016;FALSE;FALSE
CODESTAB;;177;9;9;FALSE;2017;FALSE;FALSE
CODESTAB;;157;9;9;FALSE;2018;FALSE;FALSE
CODESTCART;27.0, NA;1;4;4;FALSE;2006;FALSE;FALSE
CODESTCART;27.0, NA;1;4;4;FALSE;2007;FALSE;FALSE
CODESTCART;27.0, NA;1;4;4;FALSE;2008;FALSE;FALSE
CODESTCART;NA;0;;;TRUE;2009;FALSE;FALSE
CODESTCART;NA;0;;;TRUE;2010;FALSE;FALSE
CODESTCART;NA;0;;;TRUE;2011;FALSE;FALSE
CODESTCART;NA;0;;;TRUE;2012;FALSE;FALSE
CODESTCART;NA;0;;;TRUE;2013;FALSE;FALSE
CODESTCART;NA;0;;;TRUE;2014;FALSE;FALSE
CODESTCART;NA;0;;;TRUE;2015;FALSE;FALSE
CODESTCART;NA;0;;;TRUE;2016;FALSE;FALSE
CODESTCART;NA;0;;;TRUE;2017;FALSE;FALSE
CODESTCART;NA;0;;;TRUE;2018;FALSE;FALSE
CODESTOCOR;27.0;1;4;4;FALSE;2006;FALSE;FALSE
CODESTOCOR;27.0;1;4;4;FALSE;2007;FALSE;FALSE
CODESTOCOR;27.0;1;4;4;FALSE;2008;FALSE;FALSE
CODESTOCOR;NA;0;;;TRUE;2009;FALSE;FALSE
CODESTOCOR;NA;0;;;TRUE;2010;FALSE;FALSE
CODESTOCOR;NA;0;;;TRUE;2011;FALSE;FALSE
CODESTOCOR;NA;0;;;TRUE;2012;FALSE;FALSE
CODESTOCOR;NA;0;;;TRUE;2013;FALSE;FALSE
CODESTOCOR;NA;0;;;TRUE;2014;FALSE;FALSE
CODESTOCOR;NA;0;;;TRUE;2015;FALSE;FALSE
CODESTOCOR;NA;0;;;TRUE;2016;FALSE;FALSE
CODESTOCOR;NA;0;;;TRUE;2017;FALSE;FALSE
CODESTOCOR;NA;0;;;TRUE;2018;FALSE;FALSE
CODESTRES;15.0, 21.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 33.0, 35.0, 42.0, 53.0;13;4;4;FALSE;2006;FALSE;FALSE
CODESTRES;11.0, 15.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 33.0, 35.0, 42.0, 52.0;13;4;4;FALSE;2007;FALSE;FALSE
CODESTRES;11.0, 17.0, 23.0, 25.0, 26.0, 27.0, 28.0, 29.0, 31.0, 33.0, 35.0, 41.0, 50.0, 52.0, 53.0;15;4;4;FALSE;2008;FALSE;FALSE
CODESTRES;NA;0;;;TRUE;2009;FALSE;FALSE
CODESTRES;NA;0;;;TRUE;2010;FALSE;FALSE
CODESTRES;NA;0;;;TRUE;2011;FALSE;FALSE
CODESTRES;NA;0;;;TRUE;2012;FALSE;FALSE
CODESTRES;NA;0;;;TRUE;2013;FALSE;FALSE
CODESTRES;NA;0;;;TRUE;2014;FALSE;FALSE
CODESTRES;NA;0;;;TRUE;2015;FALSE;FALSE
CODESTRES;NA;0;;;TRUE;2016;FALSE;FALSE
CODESTRES;NA;0;;;TRUE;2017;FALSE;FALSE
CODESTRES;NA;0;;;TRUE;2018;FALSE;FALSE
CODIFICADO;S;1;1;1;FALSE;2006;TRUE;
CODIFICADO;S;1;1;1;FALSE;2007;FALSE;
CODIFICADO;S;1;1;1;FALSE;2008;FALSE;
CODIFICADO;S;1;1;1;FALSE;2009;FALSE;
CODIFICADO;S;1;1;1;FALSE;2010;FALSE;
CODIFICADO;N, S;2;1;1;FALSE;2011;TRUE;
CODIFICADO;N, S;2;1;1;FALSE;2012;TRUE;
CODIFICADO;N, S;2;1;1;FALSE;2013;TRUE;
CODIFICADO;N, S;2;1;1;FALSE;2014;TRUE;TRUE
CODIFICADO;N, S;2;1;1;FALSE;2015;TRUE;
CODIFICADO;N, S;2;1;1;FALSE;2016;TRUE;
CODIFICADO;N, S;2;1;1;FALSE;2017;TRUE;FALSE
CODIFICADO;N, S;2;1;1;FALSE;2018;TRUE;FALSE
CODINST;;104;13;13;FALSE;2006;FALSE;FALSE
CODINST;;103;13;13;FALSE;2007;FALSE;FALSE
CODINST;;105;13;13;FALSE;2008;FALSE;FALSE
CODINST;;104;13;13;FALSE;2009;FALSE;FALSE
CODINST;;104;13;13;FALSE;2010;FALSE;FALSE
CODINST;;106;13;13;FALSE;2011;FALSE;FALSE
CODINST;;107;13;13;FALSE;2012;FALSE;FALSE
CODINST;;105;13;13;FALSE;2013;FALSE;FALSE
CODINST;;105;13;13;FALSE;2014;FALSE;FALSE
CODINST;;107;13;13;FALSE;2015;FALSE;FALSE
CODINST;;106;13;13;FALSE;2016;FALSE;FALSE
CODINST;;107;13;13;FALSE;2017;FALSE;FALSE
CODINST;;106;13;13;FALSE;2018;FALSE;FALSE
CODMUNCART;;86;8;8;FALSE;2006;FALSE;FALSE
CODMUNCART;;83;8;8;FALSE;2007;FALSE;FALSE
CODMUNCART;;80;8;8;FALSE;2008;FALSE;FALSE
CODMUNCART;;73;8;8;FALSE;2009;FALSE;FALSE
CODMUNCART;;72;8;8;FALSE;2010;FALSE;FALSE
CODMUNCART;;37;8;8;FALSE;2011;FALSE;FALSE
CODMUNCART;270010.0, 270030.0, 270050.0, 270060.0, 270080.0, 270090.0, 270120.0, 270135.0, 270150.0, 270200.0, 270220.0, 270250.0, 270420.0, 270450.0, 270550.0, 270610.0, 270642.0, 270680.0, 270700.0, 270750.0, 270760.0, 270770.0, 270790.0, 270810.0, 270850.0, 270890.0, 270895.0, 270920.0, NA;28;8;8;FALSE;2012;FALSE;FALSE
CODMUNCART;;31;8;8;FALSE;2013;FALSE;FALSE
CODMUNCART;270010.0, 270060.0, 270080.0, 270090.0, 270120.0, 270200.0, 270220.0, 270255.0, 270280.0, 270390.0, 270420.0, 270450.0, 270530.0, 270590.0, 270630.0, 270642.0, 270680.0, 270700.0, 270750.0, 270790.0, 270810.0, 270900.0, 270915.0, NA;23;8;8;FALSE;2014;FALSE;FALSE
CODMUNCART;270010.0, 270080.0, 270090.0, 270120.0, 270150.0, 270180.0, 270220.0, 270255.0, 270360.0, 270390.0, 270420.0, 270450.0, 270590.0, 270630.0, 270642.0, 270680.0, 270700.0, 270790.0, 270810.0, 270895.0, 270930.0, NA;21;8;8;FALSE;2015;FALSE;FALSE
CODMUNCART;270010.0, 270060.0, 270080.0, 270090.0, 270135.0, 270180.0, 270220.0, 270255.0, 270360.0, 270380.0, 270420.0, 270450.0, 270590.0, 270610.0, 270680.0, 270700.0, 270810.0, NA;17;8;8;FALSE;2016;FALSE;FALSE
CODMUNCART;270010.0, 270060.0, 270090.0, 270120.0, 270135.0, 270180.0, 270255.0, 270380.0, 270420.0, 270430.0, 270450.0, 270510.0, 270590.0, 270642.0, 270670.0, 270680.0, 270700.0, 270750.0, 270760.0, 270810.0, NA;20;8;8;FALSE;2017;FALSE;FALSE
CODMUNCART;270020.0, 270080.0, 270135.0, 270180.0, 270375.0, 270450.0, 270590.0, 270670.0, 270700.0, 270730.0, NA;10;8;8;FALSE;2018;FALSE;FALSE
CODMUNNATU;NA;0;;;TRUE;2006;FALSE;FALSE
CODMUNNATU;NA;0;;;TRUE;2007;FALSE;FALSE
CODMUNNATU;NA;0;;;TRUE;2008;FALSE;FALSE
CODMUNNATU;270030.0, 270640.0, 270710.0, 270730.0, 270930.0, 280030.0, NA;6;8;8;FALSE;2009;FALSE;FALSE
CODMUNNATU;;115;8;8;FALSE;2010;FALSE;FALSE
CODMUNNATU;;368;8;8;FALSE;2011;FALSE;FALSE
CODMUNNATU;;381;8;8;FALSE;2012;FALSE;FALSE
CODMUNNATU;;437;8;8;FALSE;2013;FALSE;FALSE
CODMUNNATU;;461;8;8;FALSE;2014;FALSE;FALSE
CODMUNNATU;;462;8;8;FALSE;2015;FALSE;FALSE
CODMUNNATU;;440;8;8;FALSE;2016;FALSE;FALSE
CODMUNNATU;;479;8;8;FALSE;2017;FALSE;FALSE
CODMUNNATU;;396;8;8;FALSE;2018;FALSE;FALSE
CODMUNOCOR;;102;6;6;FALSE;2006;FALSE;FALSE
CODMUNOCOR;;102;6;6;FALSE;2007;FALSE;FALSE
CODMUNOCOR;;102;6;6;FALSE;2008;FALSE;FALSE
CODMUNOCOR;;103;6;6;FALSE;2009;FALSE;FALSE
CODMUNOCOR;;102;6;6;FALSE;2010;FALSE;FALSE
CODMUNOCOR;;102;6;6;FALSE;2011;FALSE;FALSE
CODMUNOCOR;;102;6;6;FALSE;2012;FALSE;FALSE
CODMUNOCOR;;102;6;6;FALSE;2013;FALSE;FALSE
CODMUNOCOR;;102;6;6;FALSE;2014;FALSE;FALSE
CODMUNOCOR;;102;6;6;FALSE;2015;FALSE;FALSE
CODMUNOCOR;;102;6;6;FALSE;2016;FALSE;FALSE
CODMUNOCOR;;102;6;6;FALSE;2017;FALSE;FALSE
CODMUNOCOR;;102;6;6;FALSE;2018;FALSE;FALSE
CODMUNRES;;153;6;6;FALSE;2006;FALSE;FALSE
CODMUNRES;;157;6;6;FALSE;2007;FALSE;FALSE
CODMUNRES;;170;6;6;FALSE;2008;FALSE;FALSE
CODMUNRES;;166;6;6;FALSE;2009;FALSE;FALSE
CODMUNRES;;177;6;6;FALSE;2010;FALSE;FALSE
CODMUNRES;;185;6;6;FALSE;2011;FALSE;FALSE
CODMUNRES;;182;6;6;FALSE;2012;FALSE;FALSE
CODMUNRES;;182;6;6;FALSE;2013;FALSE;FALSE
CODMUNRES;;186;6;6;FALSE;2014;FALSE;FALSE
CODMUNRES;;195;6;6;FALSE;2015;FALSE;FALSE
CODMUNRES;;186;6;6;FALSE;2016;FALSE;FALSE
CODMUNRES;;194;6;6;FALSE;2017;FALSE;FALSE
CODMUNRES;;174;6;6;FALSE;2018;FALSE;FALSE
CODPAISRES;1.0, NA;1;3;3;FALSE;2006;FALSE;FALSE
CODPAISRES;1.0, NA;1;3;3;FALSE;2007;FALSE;FALSE
CODPAISRES;1.0, NA;1;3;3;FALSE;2008;FALSE;FALSE
CODPAISRES;1.0, NA;1;3;3;FALSE;2009;FALSE;FALSE
CODPAISRES;1.0, NA;1;3;3;FALSE;2010;FALSE;FALSE
CODPAISRES;1.0, NA;1;3;3;FALSE;2011;FALSE;FALSE
CODPAISRES;1.0, NA;1;3;3;FALSE;2012;FALSE;FALSE
CODPAISRES;1.0, NA;1;3;3;FALSE;2013;FALSE;FALSE
CODPAISRES;1.0, NA;1;3;3;FALSE;2014;FALSE;FALSE
CODPAISRES;1.0, 107.0, 32.0, NA;3;3;5;FALSE;2015;FALSE;FALSE
CODPAISRES;1.0, NA;1;3;3;FALSE;2016;FALSE;FALSE
CODPAISRES;1.0, NA;1;3;3;FALSE;2017;FALSE;FALSE
CODPAISRES;1.0, 3.0, 32.0, NA;3;3;4;FALSE;2018;FALSE;FALSE
CODREGOCOR;2.0;1;3;3;FALSE;2006;FALSE;FALSE
CODREGOCOR;2.0;1;3;3;FALSE;2007;FALSE;FALSE
CODREGOCOR;2.0;1;3;3;FALSE;2008;FALSE;FALSE
CODREGOCOR;NA;0;;;TRUE;2009;FALSE;FALSE
CODREGOCOR;NA;0;;;TRUE;2010;FALSE;FALSE
CODREGOCOR;2.0;1;3;3;FALSE;2011;FALSE;FALSE
CODREGOCOR;NA;0;;;TRUE;2012;FALSE;FALSE
CODREGOCOR;NA;0;;;TRUE;2013;FALSE;FALSE
CODREGOCOR;2.0;1;3;3;FALSE;2014;FALSE;FALSE
CODREGOCOR;2.0;1;3;3;FALSE;2015;FALSE;FALSE
CODREGOCOR;2.0;1;3;3;FALSE;2016;FALSE;FALSE
CODREGOCOR;2.0;1;3;3;FALSE;2017;FALSE;FALSE
CODREGOCOR;2.0;1;3;3;FALSE;2018;FALSE;FALSE
CODREGRES;1.0, 2.0, 3.0, 4.0, 5.0;5;3;3;FALSE;2006;FALSE;FALSE
CODREGRES;1.0, 2.0, 3.0, 4.0, 5.0;5;3;3;FALSE;2007;FALSE;FALSE
CODREGRES;1.0, 2.0, 3.0, 4.0, 5.0;5;3;3;FALSE;2008;FALSE;FALSE
CODREGRES;NA;0;;;TRUE;2009;FALSE;FALSE
CODREGRES;NA;0;;;TRUE;2010;FALSE;FALSE
CODREGRES;2.0, 3.0, 4.0;3;3;3;FALSE;2011;FALSE;FALSE
CODREGRES;2.0, 3.0, 4.0, 5.0;4;3;3;FALSE;2012;FALSE;FALSE
CODREGRES;1.0, 2.0, 3.0, 4.0, 5.0;5;3;3;FALSE;2013;FALSE;FALSE
CODREGRES;2.0, 3.0, 4.0, 5.0;4;3;3;FALSE;2014;FALSE;FALSE
CODREGRES;2.0, 3.0, 4.0, 5.0, NA;4;3;3;FALSE;2015;FALSE;FALSE
CODREGRES;1.0, 2.0, 3.0, 4.0, 5.0;5;3;3;FALSE;2016;FALSE;FALSE
